Model,TBS2104
3.22E-02,1.80469
3.23E-02,0.81836
3.25E-02,1.32715
3.26E-02,2.1543
3.28E-02,3.21094
3.30E-02,4.73145
3.31E-02,5.87402
3.33E-02,3.88867
3.34E-02,3.0918
3.36E-02,2.33106
3.38E-02,2.47363
3.39E-02,2.64648
3.41E-02,3.48633
3.42E-02,4.61816
3.44E-02,5.8125
3.46E-02,8.28516
3.47E-02,8.36133
3.49E-02,5.75586
3.50E-02,3.65137
3.52E-02,2.44238
3.54E-02,1.40918
3.55E-02,1.22168
3.57E-02,1.10156
3.58E-02,1.17969
3.60E-02,1.16016
3.62E-02,1.35059
3.63E-02,2.30957
3.65E-02,1.48731
3.66E-02,1.51953
3.68E-02,1.49316
3.70E-02,1.85352
3.71E-02,2.39258
3.73E-02,3.13379
3.74E-02,4.39648
3.76E-02,6.06641
3.78E-02,8.15332
3.79E-02,7.71875
3.81E-02,4.89648
3.82E-02,3.4502
3.84E-02,2.84082
3.86E-02,2.24023
3.87E-02,2.31543
3.89E-02,2.87109
3.90E-02,3.5918
3.92E-02,4.69043
3.94E-02,6.21582
3.95E-02,5.60254
3.97E-02,4.3457
3.98E-02,3.20313
4.00E-02,2.49023
4.02E-02,2.12305
4.03E-02,2.52051
4.05E-02,3.18555
4.06E-02,4.62793
4.08E-02,6.35156
4.10E-02,7.52344
4.11E-02,6.24609
4.13E-02,4.19238
4.14E-02,3.16016
4.16E-02,2.60547
4.18E-02,2.08789
4.19E-02,2.24805
4.21E-02,2.39063
4.22E-02,2.77637
4.24E-02,3.3457
4.26E-02,6.44141
4.27E-02,9.12207
4.29E-02,5.91699
4.30E-02,4.41211
4.32E-02,3.78809
4.34E-02,3.00293
4.35E-02,3.23926
4.37E-02,3.81641
4.38E-02,4.53223
4.40E-02,6.48535
4.42E-02,6.38867
4.43E-02,5.4502
4.45E-02,3.625
4.46E-02,2.67676
4.48E-02,2.01172
4.50E-02,1.94922
4.51E-02,1.96094
4.53E-02,1.80469
4.54E-02,1.92481
4.56E-02,2.02539
4.58E-02,9.16992
4.59E-02,6.39844
4.61E-02,4.34473
4.62E-02,3.7002
4.64E-02,3.21484
4.66E-02,2.92285
4.67E-02,3.07715
4.69E-02,3.79883
4.70E-02,4.45996
4.72E-02,6.11523
4.74E-02,6.13379
4.75E-02,4.41504
4.77E-02,3.21387
4.78E-02,2.67285
4.80E-02,2.0791
4.82E-02,2.16113
4.83E-02,2.81641
4.85E-02,3.54981
4.86E-02,4.38281
4.88E-02,4.81641
4.90E-02,8.04492
4.91E-02,5.11035
4.93E-02,4.16992
4.94E-02,3.39453
4.96E-02,2.75293
4.98E-02,2.93359
4.99E-02,3.21875
5.01E-02,3.94141
5.02E-02,4.68164
5.04E-02,6.125
5.06E-02,5.9375
5.07E-02,3.88867
5.09E-02,2.59863
5.10E-02,2.50293
5.12E-02,2.86523
5.14E-02,3.12793
5.15E-02,3.81543
5.17E-02,4.73633
5.18E-02,6.51074
5.20E-02,9.40332
5.22E-02,9.48438
5.23E-02,7.01758
5.25E-02,5.0957
5.26E-02,3.93652
5.28E-02,3.17383
5.30E-02,2.80469
5.31E-02,3.21582
5.33E-02,3.80371
5.34E-02,5.11523
5.36E-02,5.33496
5.38E-02,4.94922
5.39E-02,3.22168
5.41E-02,2.72656
5.42E-02,2.66113
5.44E-02,2.60938
5.46E-02,3.26172
5.47E-02,3.40723
5.49E-02,4.52441
5.50E-02,5.88867
5.52E-02,9.89941
5.54E-02,10.6016
5.55E-02,7.47852
5.57E-02,5.36816
5.58E-02,4.1377
5.60E-02,3.21289
5.62E-02,3.15527
5.63E-02,3.31641
5.65E-02,3.7041
5.66E-02,4.88086
5.68E-02,4.86231
5.70E-02,4.04492
5.71E-02,3.18066
5.73E-02,2.45508
5.74E-02,2.50098
5.76E-02,2.77441
5.78E-02,3.28027
5.79E-02,4.02246
5.81E-02,4.22754
5.82E-02,5.7207
5.84E-02,12.1465
5.86E-02,8.4707
5.87E-02,5.92773
5.89E-02,4.68555
5.90E-02,3.72363
5.92E-02,3.05273
5.94E-02,2.98926
5.95E-02,3.23535
5.97E-02,3.65723
5.98E-02,4.87695
6.00E-02,4.66699
6.02E-02,3.5957
6.03E-02,2.50488
6.05E-02,2.54395
6.06E-02,2.91992
6.08E-02,3.43652
6.10E-02,4.06836
6.11E-02,5.14648
6.13E-02,6.65137
6.14E-02,8.26172
6.16E-02,11.9014
6.18E-02,7.78223
6.19E-02,5.93555
6.21E-02,4.43848
6.22E-02,3.47949
6.24E-02,2.64746
6.26E-02,3.00098
6.27E-02,3.27734
6.29E-02,3.66992
6.30E-02,4.46289
6.32E-02,4.35742
6.34E-02,3.14648
6.35E-02,2.68555
6.37E-02,2.74609
6.38E-02,2.87012
6.40E-02,3.45215
6.42E-02,4.40723
6.43E-02,5.70801
6.45E-02,7.97754
6.46E-02,11.7725
6.48E-02,12.4189
6.50E-02,8.70117
6.51E-02,6.5459
6.53E-02,4.83203
6.54E-02,3.85742
6.56E-02,3.21191
6.58E-02,2.8457
6.59E-02,3.31445
6.61E-02,3.87988
6.62E-02,4.22852
6.64E-02,3.62402
6.66E-02,2.73731
6.67E-02,2.49512
6.69E-02,2.56934
6.70E-02,3.07031
6.72E-02,3.86621
6.74E-02,4.61719
6.75E-02,5.66797
6.77E-02,7.88184
6.78E-02,12.2715
6.80E-02,12.0244
6.82E-02,8.45508
6.83E-02,6.30371
6.85E-02,4.66309
6.86E-02,3.64453
6.88E-02,2.96191
6.90E-02,2.97363
6.91E-02,3.2627
6.93E-02,3.75195
6.94E-02,3.55664
6.96E-02,3.12012
6.98E-02,2.68359
6.99E-02,2.54395
7.01E-02,2.81738
7.02E-02,3.54297
7.04E-02,4.46973
7.06E-02,5.31543
7.07E-02,6.22363
7.09E-02,8.51172
7.10E-02,14.1445
7.12E-02,10.1055
7.14E-02,7.30469
7.15E-02,5.59668
7.17E-02,4.22461
7.18E-02,3.75977
7.20E-02,2.77344
7.22E-02,2.93359
7.23E-02,2.89453
7.25E-02,3.72461
7.26E-02,3.44434
7.28E-02,2.75
7.30E-02,2.50391
7.31E-02,2.71973
7.33E-02,2.87012
7.34E-02,3.82617
7.36E-02,4.89453
7.38E-02,6.00977
7.39E-02,7.97754
7.41E-02,10.4473
7.42E-02,14.3408
7.44E-02,9.49023
7.46E-02,7.22949
7.47E-02,5.32031
7.49E-02,4.11426
7.50E-02,3.18457
7.52E-02,2.59668
7.54E-02,2.5918
7.55E-02,2.89941
7.57E-02,3.57422
7.58E-02,3.36816
7.60E-02,2.33301
7.62E-02,2.12891
7.63E-02,2.79004
7.65E-02,3.18652
7.66E-02,3.96875
7.68E-02,5.37402
7.70E-02,6.93262
7.71E-02,9.04688
7.73E-02,13.2979
7.74E-02,13.9766
7.76E-02,9.7832
7.78E-02,7.25391
7.79E-02,5.35938
7.81E-02,3.93945
7.82E-02,3.3291
7.84E-02,2.72266
7.86E-02,2.59277
7.87E-02,3.04199
7.89E-02,3.04492
7.90E-02,2.68848
7.92E-02,2.15527
7.94E-02,2.46973
7.95E-02,2.66016
7.97E-02,3.54004
7.98E-02,4.38184
8.00E-02,5.58887
8.02E-02,6.56445
8.03E-02,9.2168
8.05E-02,14.2197
8.06E-02,12.8037
8.08E-02,9.17969
8.10E-02,6.81836
8.11E-02,5.21191
8.13E-02,3.92383
8.14E-02,3.13281
8.16E-02,2.68262
8.18E-02,2.69434
8.19E-02,3.19531
8.21E-02,2.6084
8.22E-02,2.57617
8.24E-02,2.10449
8.26E-02,2.53906
8.27E-02,3.02148
8.29E-02,3.70703
8.30E-02,4.85254
8.32E-02,5.81738
8.34E-02,7.4834
8.35E-02,10.458
8.37E-02,16.1201
8.38E-02,11.1836
8.40E-02,8.4502
8.42E-02,6.31641
8.43E-02,4.63672
8.45E-02,3.50977
8.46E-02,2.90723
8.48E-02,2.83984
8.50E-02,2.6543
8.51E-02,2.90723
8.53E-02,2.81445
8.54E-02,2.06641
8.56E-02,2.22266
8.58E-02,2.39648
8.59E-02,3.41797
8.61E-02,4.49707
8.62E-02,5.22363
8.64E-02,6.94336
8.66E-02,8.95898
8.67E-02,11.8545
8.69E-02,16.3965
8.70E-02,10.6924
8.72E-02,8.04004
8.74E-02,6.04199
8.75E-02,4.03906
8.77E-02,3.60254
8.78E-02,2.90625
8.80E-02,2.54883
8.82E-02,2.55273
8.83E-02,2.53906
8.85E-02,2.45215
8.86E-02,1.8457
8.88E-02,2.2041
8.90E-02,2.60449
8.91E-02,3.40039
8.93E-02,4.40625
8.94E-02,5.70801
8.96E-02,7.47266
8.98E-02,9.71875
8.99E-02,14.7979
9.01E-02,15.1338
9.02E-02,10.4805
9.04E-02,7.99512
9.06E-02,5.42969
9.07E-02,4.14941
9.09E-02,3.37207
9.10E-02,2.68652
9.12E-02,2.26563
9.14E-02,2.47754
9.15E-02,2.45313
9.17E-02,1.97559
9.18E-02,1.99902
9.20E-02,2.14746
9.22E-02,3.19043
9.23E-02,3.64063
9.25E-02,5.06738
9.26E-02,6.33594
9.28E-02,7.76172
9.30E-02,10.3145
9.31E-02,15.7988
9.33E-02,13.541
9.34E-02,9.74805
9.36E-02,7.4668
9.38E-02,5.50684
9.39E-02,3.88574
9.41E-02,2.92383
9.42E-02,2.4502
9.44E-02,2.29199
9.46E-02,2.40625
9.47E-02,2.18457
9.49E-02,2.08984
9.50E-02,2
9.52E-02,2.1416
9.54E-02,3.13086
9.55E-02,4.3252
9.57E-02,5.13965
9.58E-02,6.69629
9.60E-02,8.3291
9.62E-02,11.4121
9.63E-02,17.1797
9.65E-02,12.1299
9.66E-02,8.83691
9.68E-02,6.96875
9.70E-02,4.96777
9.71E-02,3.63477
9.73E-02,2.75098
9.74E-02,2.08496
9.76E-02,2.21973
9.78E-02,1.98535
9.79E-02,1.89258
9.81E-02,1.73535
9.82E-02,2.04004
9.84E-02,2.75977
9.86E-02,3.36328
9.87E-02,4.39453
9.89E-02,5.68066
9.90E-02,7.29981
9.92E-02,9.91602
9.94E-02,12.8457
9.95E-02,17.4248
9.97E-02,11.6494
9.98E-02,8.75293
1.00E-01,6.33398
1.00E-01,4.60645
1.00E-01,3.6416
1.01E-01,2.8584
1.01E-01,2.22461
1.01E-01,2.1709
1.01E-01,2.14258
1.01E-01,1.91309
1.01E-01,1.73633
1.01E-01,2.23926
1.02E-01,2.75879
1.02E-01,3.64648
1.02E-01,4.50488
1.02E-01,6.42578
1.02E-01,7.78613
1.02E-01,10.4004
1.03E-01,15.9648
1.03E-01,15.9434
1.03E-01,11.1123
1.03E-01,8.09668
1.03E-01,6.24023
1.03E-01,4.20215
1.04E-01,3.36621
1.04E-01,2.47168
1.04E-01,2.4043
1.04E-01,2.16016
1.04E-01,1.89746
1.04E-01,1.3291
1.05E-01,1.60645
1.05E-01,2.24414
1.05E-01,2.91797
1.05E-01,3.72559
1.05E-01,4.99805
1.05E-01,6.62793
1.05E-01,8.28809
1.06E-01,10.8096
1.06E-01,17.2432
1.06E-01,14.1084
1.06E-01,10.3564
1.06E-01,7.72852
1.06E-01,5.38379
1.07E-01,4.11523
1.07E-01,3.15723
1.07E-01,2.4375
1.07E-01,1.99707
1.07E-01,1.97949
1.07E-01,1.5332
1.08E-01,1.51465
1.08E-01,1.61914
1.08E-01,2.14941
1.08E-01,3.12793
1.08E-01,4.17969
1.08E-01,5.99805
1.09E-01,7.39063
1.09E-01,9.22852
1.09E-01,12.4111
1.09E-01,18.1172
1.09E-01,12.8936
1.09E-01,9.51953
1.09E-01,7.11426
1.10E-01,4.95313
1.10E-01,4.0293
1.10E-01,2.91211
1.10E-01,2.10938
1.10E-01,1.7793
1.10E-01,1.47363
1.11E-01,1.46191
1.11E-01,1.32813
1.11E-01,1.99023
1.11E-01,2.67871
1.11E-01,3.37793
1.11E-01,4.99414
1.12E-01,6.15625
1.12E-01,7.89648
1.12E-01,10.2539
1.12E-01,13.3906
1.12E-01,18.542
1.12E-01,12.1445
1.13E-01,9.20898
1.13E-01,6.62109
1.13E-01,4.89648
1.13E-01,3.61035
1.13E-01,2.68555
1.13E-01,1.87207
1.13E-01,1.96289
1.14E-01,1.8418
1.14E-01,1.28906
1.14E-01,1.37891
1.14E-01,2.20215
1.14E-01,2.95996
1.14E-01,3.79883
1.15E-01,4.93359
1.15E-01,6.78125
1.15E-01,8.41895
1.15E-01,10.918
1.15E-01,16.7148
1.15E-01,16.3926
1.16E-01,11.374
1.16E-01,8.68652
1.16E-01,6.51758
1.16E-01,4.58106
1.16E-01,3.41895
1.16E-01,2.78516
1.17E-01,1.90918
1.17E-01,1.89258
1.17E-01,1.06445
1.17E-01,1.4707
1.17E-01,1.53809
1.17E-01,2.44434
1.17E-01,3.21777
1.18E-01,4.13086
1.18E-01,5.45996
1.18E-01,6.80371
1.18E-01,8.70801
1.18E-01,11.8174
1.18E-01,17.8291
1.19E-01,14.7793
1.19E-01,10.8721
1.19E-01,7.96777
1.19E-01,5.80957
1.19E-01,4.16211
1.19E-01,2.93945
1.20E-01,2.39258
1.20E-01,1.89063
1.20E-01,1.64356
1.20E-01,0.88086
1.20E-01,1.31836
1.20E-01,1.39941
1.21E-01,2.3252
1.21E-01,2.97168
1.21E-01,4.4209
1.21E-01,5.73242
1.21E-01,7.84668
1.21E-01,9.53613
1.21E-01,12.9404
1.22E-01,19.1611
1.22E-01,13.3086
1.22E-01,10.1191
1.22E-01,7.48633
1.22E-01,5.36426
1.22E-01,3.89941
1.23E-01,2.90918
1.23E-01,1.83008
1.23E-01,1.76172
1.23E-01,1.57324
1.23E-01,1.01367
1.23E-01,1.16016
1.24E-01,1.96191
1.24E-01,2.76367
1.24E-01,3.5791
1.24E-01,4.69336
1.24E-01,6.44727
1.24E-01,8.40234
1.25E-01,10.7471
1.25E-01,14.0869
1.25E-01,19.2959
1.25E-01,12.5879
1.25E-01,9.29395
1.25E-01,7.15918
1.25E-01,4.92188
1.26E-01,3.47559
1.26E-01,2.64551
1.26E-01,1.95801
1.26E-01,1.71094
1.26E-01,1.25293
1.26E-01,1.2002
1.27E-01,1.4834
1.27E-01,2.04004
1.27E-01,2.49805
1.27E-01,4.04688
1.27E-01,5.51856
1.27E-01,7.09277
1.28E-01,8.91895
1.28E-01,11.0313
1.28E-01,17.0742
1.28E-01,13.6602
1.28E-01,9.52148
1.28E-01,7.11133
1.29E-01,5.72266
1.29E-01,4.06836
1.29E-01,2.88867
1.29E-01,1.88672
1.29E-01,1
1.29E-01,1.17188
1.29E-01,0.947266
1.30E-01,0.945313
1.30E-01,1.0127
1.30E-01,0.773438
1.30E-01,1.06836
1.30E-01,1.21973
1.30E-01,1.49902
1.31E-01,1.52539
1.31E-01,1.73438
1.31E-01,1.88965
1.31E-01,3.14551
1.31E-01,2.18848
1.31E-01,1.79883
1.32E-01,1.69043
1.32E-01,1.25293
1.32E-01,1.18555
1.32E-01,0.973633
1.32E-01,0.760743
1.32E-01,0.921875
1.33E-01,0.750977
1.33E-01,0.933594
1.33E-01,0.866211
1.33E-01,1.12012
1.33E-01,0.919922
1.33E-01,0.956055
1.33E-01,0.944336
1.34E-01,1.07422
1.34E-01,1.12891
1.34E-01,0.959961
1.34E-01,1.11719
1.34E-01,0.945313
1.34E-01,0.961915
1.35E-01,0.933594
1.35E-01,0.962891
1.35E-01,0.958008
1.35E-01,1.07715
1.35E-01,0.760743
1.35E-01,0.720704
1.36E-01,0.894532
1.36E-01,0.892579
1.36E-01,0.961915
1.36E-01,1.12793
1.36E-01,0.935547
1.36E-01,1.12988
1.37E-01,0.891602
1.37E-01,0.907227
1.37E-01,0.773438
1.37E-01,1.12988
1.37E-01,0.918946
1.37E-01,0.750977
1.37E-01,0.903321
1.38E-01,0.921875
1.38E-01,0.634766
1.38E-01,0.734375
1.38E-01,0.774415
1.38E-01,0.610352
1.38E-01,0.775391
1.39E-01,0.753907
1.39E-01,0.90625
1.39E-01,0.745118
1.39E-01,0.762696
1.39E-01,0.768555
1.39E-01,0.932618
1.40E-01,0.737305
1.40E-01,0.749024
1.40E-01,0.748047
1.40E-01,0.789063
1.40E-01,0.610352
1.40E-01,0.760743
1.41E-01,0.783204
1.41E-01,0.773438
1.41E-01,0.736329
1.41E-01,0.764649
1.41E-01,0.597657
1.41E-01,0.789063
1.41E-01,0.736329
1.42E-01,0.90625
1.42E-01,0.916993
1.42E-01,0.921875
1.42E-01,0.764649
1.42E-01,0.963868
1.42E-01,0.916016
1.43E-01,0.94629
1.43E-01,0.774415
1.43E-01,0.918946
1.43E-01,0.931641
1.43E-01,0.958985
1.43E-01,0.955079
1.44E-01,1.07422
1.44E-01,0.581055
1.44E-01,0.988282
1.44E-01,0.951172
1.44E-01,1.08691
1.44E-01,0.932618
1.45E-01,0.751954
1.45E-01,0.923829
1.45E-01,0.748047
1.45E-01,0.961915
1.45E-01,0.930665
1.45E-01,0.597657
1.45E-01,0.723633
1.46E-01,0.79004
1.46E-01,0.738282
1.46E-01,0.90625
1.46E-01,0.788086
1.46E-01,0.945313
1.46E-01,0.935547
1.47E-01,0.894532
1.47E-01,0.734375
1.47E-01,0.750977
1.47E-01,0.951172
1.47E-01,0.775391
1.47E-01,0.878907
1.48E-01,0.749024
1.48E-01,0.569336
1.48E-01,0.607422
1.48E-01,0.766602
1.48E-01,0.833008
1.48E-01,0.723633
1.49E-01,0.736329
1.49E-01,0.775391
1.49E-01,0.609375
1.49E-01,0.634766
1.49E-01,0.803711
1.49E-01,0.981446
1.49E-01,0.945313
1.50E-01,0.567383
1.50E-01,0.751954
1.50E-01,0.577149
1.50E-01,0.798829
1.50E-01,0.760743
1.50E-01,0.929688
1.51E-01,0.962891
1.51E-01,0.934571
1.51E-01,0.945313
1.51E-01,0.94043
1.51E-01,1.10449
1.51E-01,0.944336
1.52E-01,0.748047
1.52E-01,0.762696
1.52E-01,0.789063
1.52E-01,0.722657
1.52E-01,0.747071
1.52E-01,0.917969
1.53E-01,0.929688
1.53E-01,0.959961
1.53E-01,0.600586
1.53E-01,0.957032
1.53E-01,1.08984
1.53E-01,0.918946
1.53E-01,1.1377
1.54E-01,0.905274
1.54E-01,0.934571
1.54E-01,0.75293
1.54E-01,0.919922
1.54E-01,0.911133
1.54E-01,0.949219
1.55E-01,0.757813
1.55E-01,0.94336
1.55E-01,0.879883
1.55E-01,0.591797
1.55E-01,0.918946
1.55E-01,0.776368
1.56E-01,0.958008
1.56E-01,0.919922
1.56E-01,0.759766
1.56E-01,0.766602
1.56E-01,0.746094
1.56E-01,0.94629
1.57E-01,0.868165
1.57E-01,0.771485
1.57E-01,0.620118
1.57E-01,0.765625
1.57E-01,0.760743
1.57E-01,0.748047
1.57E-01,0.772461
1.58E-01,0.820313
1.58E-01,0.777344
1.58E-01,0.79004
1.58E-01,0.903321
1.58E-01,0.763672
1.58E-01,0.739258
1.59E-01,0.778321
1.59E-01,0.970704
1.59E-01,0.737305
1.59E-01,0.75
1.59E-01,0.932618
1.59E-01,0.606446
1.60E-01,0.966797
1.60E-01,1.09375
1.60E-01,0.751954
1.60E-01,0.918946
1.60E-01,0.922852
1.60E-01,0.765625
1.61E-01,1.12793
1.61E-01,0.745118
1.61E-01,0.751954
1.61E-01,0.945313
1.61E-01,0.525391
1.61E-01,1.07422
1.61E-01,0.931641
1.62E-01,0.94629
1.62E-01,0.75
1.62E-01,0.931641
1.62E-01,0.737305
1.62E-01,0.772461
1.62E-01,0.567383
1.63E-01,0.764649
1.63E-01,0.920899
1.63E-01,0.728516
1.63E-01,0.760743
1.63E-01,0.761719
1.63E-01,0.766602
1.64E-01,0.75
1.64E-01,0.732422
1.64E-01,0.789063
1.64E-01,0.931641
1.64E-01,0.608399
1.64E-01,0.754883
1.65E-01,0.777344
1.65E-01,0.78711
1.65E-01,0.931641
1.65E-01,0.788086
1.65E-01,0.791016
1.65E-01,0.765625
1.65E-01,0.750977
1.66E-01,0.739258
1.66E-01,0.94629
1.66E-01,0.799805
1.66E-01,0.959961
1.66E-01,0.567383
1.66E-01,1.12207
1.67E-01,0.973633
1.67E-01,0.794922
1.67E-01,0.936524
1.67E-01,0.778321
1.67E-01,0.777344
1.67E-01,0.75
1.68E-01,0.729493
1.68E-01,0.919922
1.68E-01,0.920899
1.68E-01,0.941407
1.68E-01,0.618165
1.68E-01,0.737305
1.69E-01,0.952149
1.69E-01,0.933594
1.69E-01,0.772461
1.69E-01,0.791016
1.69E-01,0.893555
1.69E-01,0.708985
1.69E-01,0.78711
1.70E-01,0.756836
1.70E-01,1.11621
1.70E-01,0.948243
1.70E-01,0.916993
1.70E-01,0.776368
1.70E-01,0.78711
1.71E-01,0.788086
1.71E-01,1.07715
1.71E-01,0.919922
1.71E-01,0.892579
1.71E-01,0.735352
1.71E-01,0.774415
1.72E-01,0.764649
1.72E-01,0.619141
1.72E-01,0.765625
1.72E-01,0.583008
1.72E-01,0.933594
1.72E-01,0.750977
1.73E-01,0.931641
1.73E-01,0.802735
1.73E-01,0.764649
1.73E-01,0.737305
1.73E-01,0.79004
1.73E-01,0.829102
1.73E-01,0.918946
1.74E-01,0.905274
1.74E-01,0.5625
1.74E-01,0.938477
1.74E-01,0.892579
1.74E-01,0.779297
1.74E-01,0.788086
1.75E-01,0.75879
1.75E-01,0.634766
1.75E-01,0.948243
1.75E-01,0.958008
1.75E-01,0.766602
1.75E-01,0.777344
1.76E-01,0.766602
1.76E-01,0.893555
1.76E-01,1.13477
1.76E-01,0.774415
1.76E-01,0.918946
1.76E-01,1.11621
1.77E-01,1.14063
1.77E-01,0.948243
1.77E-01,0.710938
1.77E-01,0.914063
1.77E-01,0.918946
1.77E-01,0.792969
1.77E-01,0.917969
1.78E-01,0.891602
1.78E-01,0.919922
1.78E-01,0.920899
1.78E-01,0.703125
1.78E-01,0.774415
1.78E-01,0.908204
1.79E-01,0.749024
1.79E-01,0.920899
1.79E-01,0.749024
1.79E-01,0.791016
1.79E-01,0.719727
1.79E-01,0.751954
1.80E-01,0.734375
1.80E-01,0.749024
1.80E-01,0.763672
1.80E-01,0.763672
1.80E-01,0.933594
1.80E-01,0.761719
1.81E-01,0.59668
1.81E-01,0.978516
1.81E-01,0.748047
1.81E-01,0.608399
1.81E-01,0.936524
1.81E-01,0.739258
1.81E-01,0.763672
1.82E-01,0.594727
1.82E-01,0.94336
1.82E-01,0.594727
1.82E-01,0.746094
1.82E-01,0.746094
1.82E-01,0.759766
1.83E-01,0.760743
1.83E-01,0.764649
1.83E-01,0.762696
1.83E-01,0.907227
1.83E-01,0.763672
1.83E-01,0.776368
1.84E-01,0.733399
1.84E-01,0.908204
1.84E-01,1.07813
1.84E-01,1.10059
1.84E-01,0.760743
1.84E-01,1.09277
1.85E-01,0.932618
1.85E-01,1.12891
1.85E-01,0.749024
1.85E-01,0.884766
1.85E-01,0.948243
1.85E-01,0.929688
1.85E-01,0.890625
1.86E-01,0.775391
1.86E-01,0.753907
1.86E-01,0.947266
1.86E-01,0.933594
1.86E-01,0.904297
1.86E-01,0.916993
1.87E-01,0.591797
1.87E-01,0.88379
1.87E-01,0.788086
1.87E-01,0.591797
1.87E-01,0.745118
1.87E-01,0.751954
1.88E-01,0.957032
1.88E-01,0.733399
1.88E-01,0.582032
1.88E-01,0.772461
1.88E-01,0.778321
1.88E-01,0.772461
1.89E-01,0.54004
1.89E-01,0.750977
1.89E-01,0.749024
1.89E-01,0.911133
1.89E-01,0.579102
1.89E-01,0.918946
1.89E-01,0.621094
1.90E-01,0.619141
1.90E-01,0.776368
1.90E-01,0.591797
1.90E-01,0.725586
1.90E-01,0.75
1.90E-01,0.75293
1.91E-01,0.934571
1.91E-01,0.917969
1.91E-01,0.916993
1.91E-01,0.75
1.91E-01,0.934571
1.91E-01,0.960938
1.92E-01,0.932618
1.92E-01,0.747071
1.92E-01,0.780274
1.92E-01,1.11719
1.92E-01,0.750977
1.92E-01,0.764649
1.93E-01,0.958008
1.93E-01,0.948243
1.93E-01,0.763672
1.93E-01,0.592774
1.93E-01,0.947266
1.93E-01,0.947266
1.93E-01,0.889649
1.94E-01,0.896485
1.94E-01,0.973633
1.94E-01,0.920899
1.94E-01,0.94336
1.94E-01,0.935547
1.94E-01,0.797852
1.95E-01,0.778321
1.95E-01,0.739258
1.95E-01,1.14258
1.95E-01,0.799805
1.95E-01,0.773438
1.95E-01,0.934571
1.96E-01,0.760743
1.96E-01,0.748047
1.96E-01,0.763672
1.96E-01,0.917969
1.96E-01,0.736329
1.96E-01,0.908204
1.97E-01,0.72168
1.97E-01,0.738282
1.97E-01,0.918946
1.97E-01,0.563477
1.97E-01,0.933594
1.97E-01,0.747071
1.97E-01,0.551758
1.98E-01,0.582032
1.98E-01,0.933594
1.98E-01,0.792969
1.98E-01,0.577149
1.98E-01,0.94629
